"name","label","path.id","path.name"
"N-mmu04015-94","Id1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-97","Rgs14","mmu04015","Rap1 signaling pathway"
"N-mmu04015-98","Bcar1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-84 86","Lcp2 Skap1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-53 54","Src Farp2","mmu04015","Rap1 signaling pathway"
"N-mmu04015-6 20","Rap1a GTP","mmu04015","Rap1 signaling pathway"
"N-mmu04015-71 72","Hras GTP","mmu04015","Rap1 signaling pathway"
"N-mmu04015-77 79","Calm1 Calcium cation","mmu04015","Rap1 signaling pathway"
"N-mmu04015-3","Mapk1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-27","Rala","mmu04015","Rap1 signaling pathway"
"N-mmu04015-11","Rac3","mmu04015","Rap1 signaling pathway"
"N-mmu04015-30","Itgal","mmu04015","Rap1 signaling pathway"
"N-mmu04015-14","Mapk11","mmu04015","Rap1 signaling pathway"
"N-mmu04015-17","Actb","mmu04015","Rap1 signaling pathway"
"N-mmu04015-100 101 48","Prkci Pard6a Pard3","mmu04015","Rap1 signaling pathway"
"N-mmu04015-63","Gnai1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-67","Akt1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-18","Cdh1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-82","Itga2b","mmu04015","Rap1 signaling pathway"
"N-mmu04015-84 86 85 84 86","Lcp2 Skap1 Fyb Lcp2 Skap1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-92","Calcium cation*","mmu04015","Rap1 signaling pathway"
"N-mmu04015-95","Thbs1","mmu04015","Rap1 signaling pathway"
"N-mmu04015-96","Plce1","mmu04015","Rap1 signaling pathway"
"N-mmu04020-6","Itpka","mmu04020","Calcium signaling pathway"
"N-mmu04020-13","Calcium cation","mmu04020","Calcium signaling pathway"
"N-mmu04020-20","Slc8a2","mmu04020","Calcium signaling pathway"
"N-mmu04020-24","Slc8a2*","mmu04020","Calcium signaling pathway"
"N-mmu04020-27","Prkca","mmu04020","Calcium signaling pathway"
"N-mmu04020-28","Ptk2b","mmu04020","Calcium signaling pathway"
"N-mmu04020-30","Cd38","mmu04020","Calcium signaling pathway"
"N-mmu04020-32","Plce1","mmu04020","Calcium signaling pathway"
"N-mmu04020-33","CRP55H","mmu04020","Calcium signaling pathway"
"N-mmu04020-34","Egfr","mmu04020","Calcium signaling pathway"
"N-mmu04020-35","Gna11","mmu04020","Calcium signaling pathway"
"N-mmu04020-36","Chrna7","mmu04020","Calcium signaling pathway"
"N-mmu04020-37","Plcg1","mmu04020","Calcium signaling pathway"
"N-mmu04020-39","Sphk1","mmu04020","Calcium signaling pathway"
"N-mmu04020-40","Plcz1","mmu04020","Calcium signaling pathway"
"N-mmu04020-43","Plcd1","mmu04020","Calcium signaling pathway"
"N-mmu04020-44","Itpr1","mmu04020","Calcium signaling pathway"
"N-mmu04020-46","Ryr1","mmu04020","Calcium signaling pathway"
"N-mmu04020-47","Plcb1","mmu04020","Calcium signaling pathway"
"N-mmu04020-48","Orai1","mmu04020","Calcium signaling pathway"
"N-mmu04020-50","Cacna1c","mmu04020","Calcium signaling pathway"
"N-mmu04020-51","Cacna1a","mmu04020","Calcium signaling pathway"
"N-mmu04020-52","Grm5","mmu04020","Calcium signaling pathway"
"N-mmu04020-54","Tnnc1","mmu04020","Calcium signaling pathway"
"N-mmu04020-57","Adcy4","mmu04020","Calcium signaling pathway"
"N-mmu04020-58","Atp2a1","mmu04020","Calcium signaling pathway"
"N-mmu04020-59","Adora2a","mmu04020","Calcium signaling pathway"
"N-mmu04020-60","Pln","mmu04020","Calcium signaling pathway"
"N-mmu04020-61","Prkaca","mmu04020","Calcium signaling pathway"
"N-mmu04020-62","Gnal","mmu04020","Calcium signaling pathway"
"N-mmu04020-63","Cacna1g","mmu04020","Calcium signaling pathway"
"N-mmu04020-65","Atp2b2","mmu04020","Calcium signaling pathway"
"N-mmu04020-67","Stim2","mmu04020","Calcium signaling pathway"
"N-mmu04020-10 11 55","Vdac1 Ppif Slc25a4","mmu04020","Calcium signaling pathway"
"N-mmu04020-9 53","Nos1 Calm1","mmu04020","Calcium signaling pathway"
"N-mmu04020-25 53","Camk2d Calm1","mmu04020","Calcium signaling pathway"
"N-mmu04020-26 53","Ppp3ca Calm1","mmu04020","Calcium signaling pathway"
"N-mmu04020-45 53","Phkb Calm1","mmu04020","Calcium signaling pathway"
"N-mmu04020-64","Sodium cation*","mmu04020","Calcium signaling pathway"
"N-mmu04020-12","Sodium cation","mmu04020","Calcium signaling pathway"
"N-mmu04020-18","ATP","mmu04020","Calcium signaling pathway"
"N-mmu04020-17","NADH","mmu04020","Calcium signaling pathway"
"N-mmu04020-15","Nicotinic acid adenine dinucleotide phosphate","mmu04020","Calcium signaling pathway"
"N-mmu04020-22","3,5-Cyclic AMP","mmu04020","Calcium signaling pathway"
"N-mmu04020-16","Sphingosine 1-phosphate","mmu04020","Calcium signaling pathway"
"N-mmu04020-42","Mylk","mmu04020","Calcium signaling pathway"
"N-mmu04020-8","Pde1a","mmu04020","Calcium signaling pathway"
"N-mmu04020-7","Adcy3","mmu04020","Calcium signaling pathway"
"N-mmu04022-2","Ppp1r12a","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-4","Nitric oxide","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-5","Npr1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-6","3,5-Cyclic GMP","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-7","Prkg1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-8","Gucy1a2","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-11","Kcnmb3","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-13","Atrial natriuretic peptide","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-14","Brain natriuretic peptide","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-15","C-Type natriuretic peptide","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-16","Npr2","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-17","Mrvi1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-20","Rgs2","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-21","Adra1b","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-22","Plcb1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-24","Rhoa","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-25","Rock1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-26","D-myo-Inositol 1,4,5-trisphosphate","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-27","Gna11","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-29","Ppp3ca","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-40","Raf1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-42","Map2k1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-52","Oprd1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-53","Pik3ca","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-54","Akt1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-55","Nos3","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-56","Nitric oxide*","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-62","Adcy4","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-70","Prkce","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-72","Prkce*","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-74","Mylk","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-75","Calm1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-76","Calcium cation","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-77","Irs1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-78","Insr","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-79","Adrb1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-80","Gnai1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-81","Bdkrb2","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-82","Adora1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-83","Bradykinin","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-85","Adenosine","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-86","Ins1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-88","Gnai1*","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-89","Gna12","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-90","Hydrogen peroxide","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-30 31","Nfatc1 105980076","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-30 32 33","Nfatc1 Gata4 Srf","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-3","Myl9","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-19","Cnga1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-65","Pde2a","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-57","GMP","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-66","Pde3b","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-48","Slc8a2","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-49","Atp1a1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-50","Atp2b2","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-51","Gtf2i","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-45","Atf2","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-44","Bad","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-46","Vasp","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-28","Trpc6","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-23","Cacna1c","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-37 38","Atp2a1 Pln","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-9","Itpr1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-43","Mapk1","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-63","3,5-Cyclic AMP","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-71","Ppif","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-39","Kcnj8","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-58","Myh7","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-59","Nppb","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04022-60","Trpc6*","mmu04022","cGMP-PKG signaling pathway"
"N-mmu04024-15","Adora1","mmu04024","cAMP signaling pathway"
"N-mmu04024-16","Gnai1","mmu04024","cAMP signaling pathway"
"N-mmu04024-17","Gnas","mmu04024","cAMP signaling pathway"
"N-mmu04024-18","Adcy4","mmu04024","cAMP signaling pathway"
"N-mmu04024-19","Prkaca","mmu04024","cAMP signaling pathway"
"N-mmu04024-20","Pik3ca","mmu04024","cAMP signaling pathway"
"N-mmu04024-22","3,5-Cyclic AMP","mmu04024","cAMP signaling pathway"
"N-mmu04024-23","Mapk1","mmu04024","cAMP signaling pathway"
"N-mmu04024-27","Calm1","mmu04024","cAMP signaling pathway"
"N-mmu04024-29","Rapgef3","mmu04024","cAMP signaling pathway"
"N-mmu04024-37","Rap1a","mmu04024","cAMP signaling pathway"
"N-mmu04024-38","Raf1","mmu04024","cAMP signaling pathway"
"N-mmu04024-39","Map2k1","mmu04024","cAMP signaling pathway"
"N-mmu04024-40","Arap3","mmu04024","cAMP signaling pathway"
"N-mmu04024-41","Braf","mmu04024","cAMP signaling pathway"
"N-mmu04024-42","Plce1","mmu04024","cAMP signaling pathway"
"N-mmu04024-44","Creb1","mmu04024","cAMP signaling pathway"
"N-mmu04024-46","Rhoa","mmu04024","cAMP signaling pathway"
"N-mmu04024-47","Rock1","mmu04024","cAMP signaling pathway"
"N-mmu04024-48","Ppp1r12a","mmu04024","cAMP signaling pathway"
"N-mmu04024-49","Calcium cation","mmu04024","cAMP signaling pathway"
"N-mmu04024-50","Camk2d","mmu04024","cAMP signaling pathway"
"N-mmu04024-51","Adcyap1r1","mmu04024","cAMP signaling pathway"
"N-mmu04024-52","Dopamine","mmu04024","cAMP signaling pathway"
"N-mmu04024-53","Prostaglandin I2","mmu04024","cAMP signaling pathway"
"N-mmu04024-54","Serotonin","mmu04024","cAMP signaling pathway"
"N-mmu04024-55","Acetylcholine","mmu04024","cAMP signaling pathway"
"N-mmu04024-56","4-Aminobutanoate","mmu04024","cAMP signaling pathway"
"N-mmu04024-57","L-Adrenaline","mmu04024","cAMP signaling pathway"
"N-mmu04024-58","Adenosine","mmu04024","cAMP signaling pathway"
"N-mmu04024-63","Gli3","mmu04024","cAMP signaling pathway"
"N-mmu04024-64","Nfkb1","mmu04024","cAMP signaling pathway"
"N-mmu04024-65","Ppara","mmu04024","cAMP signaling pathway"
"N-mmu04024-66","Nfatc1","mmu04024","cAMP signaling pathway"
"N-mmu04024-68","Sox9","mmu04024","cAMP signaling pathway"
"N-mmu04024-71","Adcy10","mmu04024","cAMP signaling pathway"
"N-mmu04024-72","HCO3-","mmu04024","cAMP signaling pathway"
"N-mmu04024-73","Calcium cation*","mmu04024","cAMP signaling pathway"
"N-mmu04024-74","Rras","mmu04024","cAMP signaling pathway"
"N-mmu04024-75","Pld1","mmu04024","cAMP signaling pathway"
"N-mmu04024-79","Endothelin-1","mmu04024","cAMP signaling pathway"
"N-mmu04024-80","Neuropeptide Y","mmu04024","cAMP signaling pathway"
"N-mmu04024-81","Somatostatin-14","mmu04024","cAMP signaling pathway"
"N-mmu04024-82","(S)-Lactate","mmu04024","cAMP signaling pathway"
"N-mmu04024-83","Npy","mmu04024","cAMP signaling pathway"
"N-mmu04024-84","Ghrl","mmu04024","cAMP signaling pathway"
"N-mmu04024-85","L-Noradrenaline","mmu04024","cAMP signaling pathway"
"N-mmu04024-86","Glucagon-like peptide 1","mmu04024","cAMP signaling pathway"
"N-mmu04024-87","Glucose-dependent insulinotropic peptide","mmu04024","cAMP signaling pathway"
"N-mmu04024-88","Pituitary adenylate cyclase-activating peptide-38","mmu04024","cAMP signaling pathway"
"N-mmu04024-89","Thyroid stimulating hormone","mmu04024","cAMP signaling pathway"
"N-mmu04024-90","Corticotropin","mmu04024","cAMP signaling pathway"
"N-mmu04024-105","Ppp1r1b","mmu04024","cAMP signaling pathway"
"N-mmu04024-106","Ppp1ca","mmu04024","cAMP signaling pathway"
"N-mmu04024-120","Tiam1","mmu04024","cAMP signaling pathway"
"N-mmu04024-121","Vav1","mmu04024","cAMP signaling pathway"
"N-mmu04024-122","Rac3","mmu04024","cAMP signaling pathway"
"N-mmu04024-125","Vasoactive intestinal peptide","mmu04024","cAMP signaling pathway"
"N-mmu04024-126","Oleoylethanolamide","mmu04024","cAMP signaling pathway"
"N-mmu04024-127","Fshb","mmu04024","cAMP signaling pathway"
"N-mmu04024-128","Atrial natriuretic peptide","mmu04024","cAMP signaling pathway"
"N-mmu04024-129","(R)-3-Hydroxybutanoate","mmu04024","cAMP signaling pathway"
"N-mmu04024-130","3-Hydroxyoctanoate","mmu04024","cAMP signaling pathway"
"N-mmu04024-131","Succinate","mmu04024","cAMP signaling pathway"
"N-mmu04024-132","Prostaglandin E2","mmu04024","cAMP signaling pathway"
"N-mmu04024-133","Oxytocin","mmu04024","cAMP signaling pathway"
"N-mmu04024-93","Orai1","mmu04024","cAMP signaling pathway"
"N-mmu04024-62","Bad","mmu04024","cAMP signaling pathway"
"N-mmu04024-44 67","Creb1 Crebbp","mmu04024","cAMP signaling pathway"
"N-mmu04024-107 64","Nfkbia Nfkb1","mmu04024","cAMP signaling pathway"
"N-mmu04024-24","Pln","mmu04024","cAMP signaling pathway"
"N-mmu04024-3","Ryr2","mmu04024","cAMP signaling pathway"
"N-mmu04024-92","Grin1","mmu04024","cAMP signaling pathway"
"N-mmu04024-91","Gria1","mmu04024","cAMP signaling pathway"
"N-mmu04024-25","Cftr","mmu04024","cAMP signaling pathway"
"N-mmu04024-12","Slc9a1","mmu04024","cAMP signaling pathway"
"N-mmu04024-34","Atp2b2","mmu04024","cAMP signaling pathway"
"N-mmu04024-2","Cacna1c","mmu04024","cAMP signaling pathway"
"N-mmu04024-60","Pde4c","mmu04024","cAMP signaling pathway"
"N-mmu04024-78","Lipe","mmu04024","cAMP signaling pathway"
"N-mmu04024-7","Tnni3","mmu04024","cAMP signaling pathway"
"N-mmu04024-9 95","Atp1a1 Fxyd1","mmu04024","cAMP signaling pathway"
"N-mmu04024-21","Akt1","mmu04024","cAMP signaling pathway"
"N-mmu04024-101","Hcn2","mmu04024","cAMP signaling pathway"
"N-mmu04024-45","Cnga1","mmu04024","cAMP signaling pathway"
"N-mmu04024-43","Mapk10","mmu04024","cAMP signaling pathway"
"N-mmu04024-59","Afdn","mmu04024","cAMP signaling pathway"
"N-mmu04024-77","Rhoa*","mmu04024","cAMP signaling pathway"
"N-mmu04024-31","Diacylglycerol","mmu04024","cAMP signaling pathway"
"N-mmu04024-32","D-myo-Inositol 1,4,5-trisphosphate","mmu04024","cAMP signaling pathway"
"N-mmu04024-109","Bdnf","mmu04024","cAMP signaling pathway"
"N-mmu04024-110","Fos","mmu04024","cAMP signaling pathway"
"N-mmu04024-111","Jun","mmu04024","cAMP signaling pathway"
"N-mmu04024-118","Myl9","mmu04024","cAMP signaling pathway"
"N-mmu04024-112","Gli1","mmu04024","cAMP signaling pathway"
"N-mmu04024-113","Ptch1","mmu04024","cAMP signaling pathway"
"N-mmu04024-114","Hhip","mmu04024","cAMP signaling pathway"
"N-mmu04024-108","Amh","mmu04024","cAMP signaling pathway"
"N-mmu04024-116","Acox1","mmu04024","cAMP signaling pathway"
"N-mmu04024-115","F2r","mmu04024","cAMP signaling pathway"
"N-mmu04024-76","Phosphatidate","mmu04024","cAMP signaling pathway"
"N-mmu04024-123","Pak1","mmu04024","cAMP signaling pathway"
"N-mmu04062-2","Gm2023","mmu04062","Chemokine signaling pathway"
"N-mmu04062-3","Jak2","mmu04062","Chemokine signaling pathway"
"N-mmu04062-7","Fgr","mmu04062","Chemokine signaling pathway"
"N-mmu04062-9","Rhoa","mmu04062","Chemokine signaling pathway"
"N-mmu04062-10","Pik3ca","mmu04062","Chemokine signaling pathway"
"N-mmu04062-11","Plcb1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-12","Diacylglycerol","mmu04062","Chemokine signaling pathway"
"N-mmu04062-14","Calcium cation","mmu04062","Chemokine signaling pathway"
"N-mmu04062-17","Gnai1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-18","Gm15776","mmu04062","Chemokine signaling pathway"
"N-mmu04062-23","Grk2","mmu04062","Chemokine signaling pathway"
"N-mmu04062-27","Vav1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-28","Itk","mmu04062","Chemokine signaling pathway"
"N-mmu04062-29","Cdc42","mmu04062","Chemokine signaling pathway"
"N-mmu04062-30","Adcy4","mmu04062","Chemokine signaling pathway"
"N-mmu04062-31","Rasgrp2","mmu04062","Chemokine signaling pathway"
"N-mmu04062-32","Rap1a","mmu04062","Chemokine signaling pathway"
"N-mmu04062-34","Prkcb","mmu04062","Chemokine signaling pathway"
"N-mmu04062-37","Tiam1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-45","Akt1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-46","Hras","mmu04062","Chemokine signaling pathway"
"N-mmu04062-47","Map2k1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-48","Braf","mmu04062","Chemokine signaling pathway"
"N-mmu04062-51","Rac1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-52","Prkcz","mmu04062","Chemokine signaling pathway"
"N-mmu04062-54","Chuk","mmu04062","Chemokine signaling pathway"
"N-mmu04062-55","Nfkbia","mmu04062","Chemokine signaling pathway"
"N-mmu04062-57","Prex1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-21 50","Elmo1 Dock2","mmu04062","Chemokine signaling pathway"
"N-mmu04062-1 24","Cxcr5 Arrb1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-6 20","Ptk2 Bcar1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-19 58","Grb2 Sos1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-43","Stat1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-8 41","Pxn Ptk2b","mmu04062","Chemokine signaling pathway"
"N-mmu04062-16 19","Shc1 Grb2","mmu04062","Chemokine signaling pathway"
"N-mmu04062-22 41","Crk Ptk2b","mmu04062","Chemokine signaling pathway"
"N-mmu04062-25","Rock1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-13","D-myo-Inositol 1,4,5-trisphosphate","mmu04062","Chemokine signaling pathway"
"N-mmu04062-42","Pak1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-33","Was","mmu04062","Chemokine signaling pathway"
"N-mmu04062-35 36 37","Pard3 Prkcz Tiam1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-40","Prkaca","mmu04062","Chemokine signaling pathway"
"N-mmu04062-38","Ncf1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-60","Gsk3b","mmu04062","Chemokine signaling pathway"
"N-mmu04062-59","Foxo3","mmu04062","Chemokine signaling pathway"
"N-mmu04062-44","Mapk1","mmu04062","Chemokine signaling pathway"
"N-mmu04062-53","Nfkb1","mmu04062","Chemokine signaling pathway"
"N-mmu04064-5","Nfkbia","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-11","Il1r1","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-12","Tnfrsf1a","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-13","Il1b","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-14","Tnf","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-16","Tnfsf14","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-20","Map3k14","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-21","Chuk","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-24","Ikbkb","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-27","Nfkb1","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-29","Map3k7","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-30","Tnfsf13b","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-32","Cd40lg","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-37","Prkcb","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-38","Prkcq","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-57","Tnfsf11","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-58","Tlr4","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-67","Ddx58","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-68","Traf2","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-79","Zap70","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-80","Lat","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-82","Cd14","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-86","Nfkbia**","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-89","Nfkbia***","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-92","Csnk2a1","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-117","Birc3*","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-118","Birc3**","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-119","Birc3***","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-120","Trim25","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-127","Map3k14*","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-138","Btk","mmu04064","NF-kappa B signaling pathway"
"N-mmu04064-103 105","Btk Blnk","mmu04064","NF-kappa B signaling pathway"
